20.642,3.629
21.739,3.851
22.893,4.029
24.109,4.051
25.389,4.081
26.738,4.014
28.158,3.955
29.653,3.992
31.228,3.955
32.886,3.948
34.633,4.014
36.472,3.992
38.409,3.903
40.449,3.733
42.597,3.725
44.859,3.681
47.241,3.777
49.75,3.896
52.392,3.822
55.175,3.814
58.105,3.814
61.191,3.762
64.441,3.725
67.863,3.688
71.467,3.562
75.262,3.414
79.259,3.221
83.469,2.984
87.902,2.673
92.57,2.325
97.486,2.139
102.663,2.177
108.115,2.295
113.857,2.391
119.904,2.384
126.272,2.265
132.978,2.132
140.04,1.976
147.477,1.821
155.309,1.665
163.557,1.517
172.244,1.369
181.391,1.25
191.024,1.154
201.169,1.147
211.853,1.124
223.104,1.065
234.953,1.058
247.43,1.043
260.571,0.976
274.409,0.969
288.982,0.969
304.33,0.969
320.492,0.939
337.513,0.88
355.437,0.813
374.314,0.732
394.193,0.665
415.127,0.598
437.174,0.457
460.391,0.317
484.841,0.183
523.973,-0.135
551.8,-0.387
581.105,-0.669
611.966,-0.825
644.466,-0.988
678.693,-1.143
714.736,-1.247
752.695,-1.158
792.668,-0.943
834.765,-0.536
875.315,-0.045
909.953,0.435
945.962,0.942
991.914,1.495
1044.592,1.939
1100.068,2.34
1158.49,2.68
1220.015,2.977
1284.807,3.333
1353.04,3.733
1424.897,4.185
1500.571,4.615
1580.263,5.005
1664.187,5.333
1752.568,5.645
1845.643,5.993
1943.661,6.356
2046.885,6.749
2155.59,7.193
2270.069,7.697
2359.9,7.994
2453.287,8.386
2583.575,8.779
2720.783,9.076
2865.278,9.276
3017.447,9.32
3177.697,9.194
3346.457,8.964
3524.18,8.631
3679.471,8.209
3976.442,7.29
4187.622,6.749
4410.018,6.186
4644.224,5.682
4890.868,5.193
5150.612,4.748
5424.149,4.555
5712.214,4.452
6015.577,4.54
6335.051,4.6
6671.491,4.296
6935.496,3.77
7117.279,3.229
7335.388,2.647
7560.182,2.08
7791.865,1.513
8160.306,1.318
8442.563,1.929
8604.276,2.725
8784.225,3.476
8998.928,4.125
9272.035,4.14
9419.802,3.592
9542.452,2.999
9625.104,2.48
9708.473,1.991
9809.469,1.209
9920.067,0.391
9962.936,-0.113
10136.272,-0.899
,
10246.136,-2.177
10334.883,-2.944
10379.545,-3.667
10473.964,-4.385
10601.193,-5.201
10697.627,-6.056
10767.046,-6.723
10860.306,-7.401
10973.284,-8.217
11073.103,-8.958
11202.778,-9.683
11290.071,-10.391
11437.072,-11.036
11585.988,-11.659
11661.171,-12.226
11813.005,-12.781
12044.47,-13.448
12296.367,-14.149
12662.266,-14.682
13243.046,-14.753
13648.88,-14.097
13886.346,-13.27
13946.355,-12.77
14097.514,-12.203
14219.621,-11.481
14460.779,-10.769
14777.769,-10.42
15202.514,-11.158
15639.467,-11.824
16358.818,-12.181
16643.431,-12.804
16823.823,-13.459
17006.171,-14.03
17116.527,-14.649
17264.782,-15.271
17414.322,-15.949
17603.07,-16.594
,
17793.864,-17.739
17909.331,-18.387
18064.454,-19.051
18252.376,-19.751
